Id,Lot Frontage,Lot Area,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Fireplace Qu,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,SalePrice,TotalBathroom,isNew,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_None,MS Zoning_FV,MS Zoning_RM,Neighborhood_Blmngtn,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Exterior 1st_AsbShng,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_BrkFace,Exterior 2nd_HdBoard,Exterior 2nd_Plywood,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_PConc,Foundation_Slab,MS SubClass_20,MS SubClass_30,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_80,MS SubClass_85,MS SubClass_120,MS SubClass_160,MS SubClass_190
1756,62.0,7917,5,2000,0.0,0,2.0,0,0.0,0.0,953.0,0,1647,3,1,3,2,460.0,0,40,0,0,0,0,0,8,175000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1280,60.0,7200,7,1954,0.0,0,0.0,0,0.0,0.0,825.0,0,825,2,1,0,1,350.0,0,0,0,0,0,0,0,7,109500,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1928,69.05520046484602,12155,3,1970,0.0,0,2.0,0,1237.0,0.0,420.0,0,1657,3,1,3,1,484.0,0,0,0,0,147,0,0,3,163500,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2671,69.05520046484602,7446,5,1950,0.0,0,0.0,0,266.0,0.0,522.0,0,788,2,1,3,0,0.0,0,0,0,0,0,0,0,4,100000,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2501,105.0,11025,5,1993,692.0,0,4.0,3,1118.0,0.0,216.0,0,2826,3,1,3,2,888.0,177,208,186,0,0,0,0,10,334000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
225,65.0,7832,5,1968,0.0,0,0.0,0,775.0,0.0,89.0,0,864,2,1,0,1,280.0,226,0,0,0,0,0,0,5,137250,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2317,134.0,19378,5,2006,456.0,0,2.0,1,57.0,0.0,1335.0,0,2462,4,1,4,2,576.0,239,132,0,168,0,0,0,3,320000,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
160,69.05520046484602,9830,7,2006,0.0,1,0.0,0,72.0,258.0,733.0,0,1287,3,1,4,3,576.0,364,17,0,0,182,0,0,3,162000,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,69.05520046484602,4403,5,2009,432.0,0,4.0,2,578.0,0.0,892.0,0,1478,2,1,4,3,484.0,0,144,0,0,0,0,0,6,222000,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
482,69.05520046484602,8174,5,2003,0.0,0,2.0,0,494.0,0.0,204.0,0,1342,3,1,3,3,393.0,100,56,0,0,0,0,0,5,178000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
177,60.0,7200,7,1992,294.0,1,0.0,0,510.0,0.0,278.0,0,804,2,1,4,1,240.0,0,0,154,0,0,0,0,2,119000,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1971,69.0,7590,5,1962,288.0,0,0.0,0,540.0,0.0,324.0,0,1812,4,1,3,2,264.0,0,168,0,0,0,0,0,7,169500,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
484,69.05520046484602,8795,5,2000,0.0,0,2.0,0,300.0,0.0,652.0,0,2256,4,1,3,3,554.0,224,54,0,0,0,0,0,4,236000,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1561,44.0,3843,5,2008,186.0,0,4.0,3,1476.0,0.0,120.0,0,1648,2,1,4,3,525.0,162,53,0,153,0,0,0,8,294464,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
992,85.0,11075,5,1969,0.0,0,-0.25,1,500.0,276.0,176.0,0,2112,4,1,4,1,576.0,280,0,0,0,0,0,0,6,206900,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
73,76.0,10142,5,2004,0.0,0,2.0,0,656.0,0.0,300.0,0,2084,4,1,0,2,618.0,0,45,0,0,0,0,0,1,233000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2646,56.0,7741,5,1950,0.0,0,0.0,0,143.0,72.0,817.0,0,1032,2,1,0,1,280.0,0,0,112,0,0,0,0,6,108000,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
994,65.0,8139,5,1996,119.0,0,2.0,0,476.0,0.0,204.0,0,1470,3,1,3,3,420.0,192,49,0,0,0,0,0,10,165000,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2138,45.0,8982,5,1977,0.0,0,2.0,2,539.0,0.0,501.0,0,1040,3,1,0,1,748.0,0,0,0,0,0,0,0,1,134900,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,51.0,6120,7,1950,0.0,0,0.0,0,0.0,0.0,884.0,0,884,2,1,0,1,240.0,0,0,136,0,0,0,0,7,113000,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2126,70.0,16561,5,1996,0.0,0,2.0,0,549.0,0.0,548.0,0,1097,3,1,0,1,242.0,306,0,0,0,0,0,0,7,147900,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
898,56.0,4060,8,1950,0.0,0,-0.25,0,0.0,0.0,864.0,0,864,2,1,0,0,0.0,0,96,0,0,0,0,0,7,99900,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1048,24.0,2308,6,1975,0.0,0,2.0,0,286.0,294.0,275.0,0,1456,4,1,0,2,460.0,0,0,0,0,0,0,0,5,143000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2676,52.0,6240,6,1950,0.0,0,0.0,0,0.0,0.0,816.0,360,1176,3,1,4,1,528.0,112,0,0,0,0,0,400,9,114500,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2498,69.05520046484602,8789,6,1967,0.0,0,0.0,1,659.0,0.0,253.0,0,941,3,1,1,1,288.0,64,0,0,0,0,0,0,6,129200,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1560,64.0,5587,5,2008,186.0,0,4.0,3,1480.0,0.0,120.0,0,1652,2,1,4,3,482.0,162,53,0,153,0,0,0,11,392500,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
296,66.0,9042,9,2006,0.0,1,0.0,0,275.0,0.0,877.0,0,2340,4,1,4,2,252.0,0,60,0,0,0,0,2500,5,266500,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,57.0,8923,5,1998,0.0,0,2.0,0,189.0,0.0,195.0,0,1382,3,1,3,3,396.0,256,0,0,0,0,0,0,2,177500,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
970,75.0,12518,7,1968,182.0,0,0.0,0,532.0,0.0,476.0,0,1008,3,1,0,1,384.0,144,0,0,0,0,0,0,4,139500,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
884,85.0,11069,5,2007,0.0,0,2.0,0,0.0,0.0,608.0,0,1396,3,1,4,3,440.0,100,36,0,0,0,0,0,7,170000,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1894,80.0,8800,7,1997,306.0,1,0.0,0,414.0,0.0,431.0,0,2154,5,1,4,2,539.0,0,0,0,0,161,0,0,7,224500,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
450,96.0,13262,5,2004,186.0,0,2.0,0,0.0,0.0,1082.0,0,2400,4,1,4,3,730.0,114,40,0,0,0,0,0,6,290000,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2031,69.05520046484602,7758,4,1950,600.0,-1,0.0,0,224.0,0.0,816.0,0,1818,4,1,3,1,240.0,0,0,0,0,184,0,0,6,169500,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
949,43.0,12118,5,2005,108.0,0,4.0,1,0.0,0.0,1710.0,0,1710,3,1,4,3,550.0,100,48,0,0,180,0,0,4,240000,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1907,80.0,9600,6,1955,176.0,1,0.0,0,368.0,0.0,710.0,0,1150,2,1,0,3,288.0,0,0,0,0,175,0,0,10,144000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1906,100.0,9500,6,1978,272.0,0,0.0,0,442.0,0.0,374.0,0,1977,4,1,3,2,540.0,0,52,0,0,0,0,0,6,165000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
549,50.0,7175,5,1991,0.0,0,2.0,0,0.0,0.0,1332.0,0,1332,2,1,0,2,542.0,0,60,0,0,0,0,0,2,145000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
243,69.05520046484602,11200,3,1964,0.0,-1,0.0,1,0.0,0.0,1250.0,0,1298,3,1,0,1,504.0,0,144,0,0,0,0,0,6,114000,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1697,110.0,14226,5,2006,375.0,0,2.0,2,0.0,0.0,1935.0,0,1973,3,1,4,3,895.0,315,45,0,0,0,0,0,7,395000,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2365,24.0,2760,5,1973,514.0,0,0.0,0,0.0,0.0,525.0,0,1092,3,1,0,1,440.0,0,0,0,0,0,0,0,12,105500,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,85.0,11050,5,1999,0.0,0,2.0,0,615.0,0.0,434.0,0,1916,3,1,3,1,741.0,0,70,0,0,0,0,0,5,254900,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1961,60.0,7200,3,1950,0.0,0,0.0,0,432.0,0.0,432.0,0,1238,3,1,3,1,357.0,0,171,0,0,0,0,0,11,102000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
849,79.0,12420,5,2001,0.0,0,2.0,0,666.0,0.0,278.0,0,1840,3,1,0,2,622.0,0,45,0,0,0,0,0,6,230000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018,51.0,6120,8,2004,0.0,0,0.0,1,0.0,0.0,939.0,0,1513,4,1,0,1,180.0,24,0,150,0,0,0,0,5,137500,2.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1328,55.0,7111,7,1983,0.0,1,0.0,0,406.0,273.0,329.0,0,1143,2,1,1,1,288.0,265,0,0,0,0,0,0,7,138000,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
801,66.0,19255,5,1983,100.0,0,2.0,2,70.0,450.0,0.0,0,1338,2,1,1,1,576.0,0,0,0,0,0,0,600,9,156500,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400,70.0,8120,7,1970,0.0,1,0.0,0,191.0,0.0,673.0,0,864,3,1,0,1,463.0,0,0,0,0,0,0,0,7,124500,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1650,92.0,11952,6,1977,0.0,0,2.0,0,0.0,0.0,808.0,0,1969,3,1,4,2,534.0,0,0,0,0,276,0,0,11,190000,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1084,43.0,3182,5,2007,16.0,0,2.0,2,0.0,0.0,1266.0,0,1266,2,1,4,3,388.0,100,16,0,0,0,0,0,3,159895,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1522,51.0,9842,6,1998,0.0,0,0.0,0,0.0,0.0,612.0,0,2601,4,1,0,2,621.0,183,0,301,0,0,0,0,5,189000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2496,69.05520046484602,8020,6,1964,0.0,0,0.0,0,644.0,0.0,268.0,0,912,3,1,0,0,0.0,0,0,0,0,0,0,0,4,124000,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
220,69.05520046484602,11341,6,1996,180.0,0,2.0,0,1302.0,0.0,90.0,0,1392,3,1,4,1,528.0,0,0,0,0,95,0,0,5,121500,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1254,76.0,12436,5,1957,0.0,0,0.0,0,0.0,0.0,1824.0,0,1824,5,2,0,1,484.0,0,0,0,0,0,0,0,1,146000,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,75.0,12192,5,2001,0.0,0,2.0,0,663.0,0.0,265.0,0,1823,3,1,0,2,626.0,192,36,0,0,0,0,4500,5,235000,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2885,44.0,3842,5,2005,186.0,0,4.0,3,1564.0,0.0,30.0,0,1646,2,1,4,3,525.0,128,53,0,0,155,0,0,12,300000,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2920,21.0,1936,7,1970,0.0,0,0.0,0,0.0,0.0,546.0,0,1092,3,1,0,0,0.0,0,0,0,0,0,0,0,6,90500,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1197,74.0,13101,5,1965,108.0,0,0.0,0,231.0,0.0,1497.0,0,1728,6,2,0,1,576.0,0,0,0,0,0,0,0,11,142600,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,67.0,9808,5,2002,110.0,0,2.0,0,788.0,0.0,785.0,0,1573,3,1,0,2,544.0,0,72,0,0,0,0,0,3,227000,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
926,69.05520046484602,8145,6,1950,0.0,0,0.0,0,246.0,0.0,674.0,0,2480,5,2,4,1,400.0,0,0,57,0,0,0,0,7,205000,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2158,73.0,17227,5,2000,158.0,0,2.0,3,915.0,0.0,426.0,0,1341,1,1,3,2,482.0,240,84,0,0,0,0,0,1,246900,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1555,60.0,5280,7,1950,0.0,0,-1.0,0,0.0,0.0,173.0,0,1361,2,1,0,1,185.0,0,123,0,0,0,0,0,7,89000,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,89.0,11792,5,1950,0.0,0,0.0,0,0.0,0.0,744.0,0,1120,2,1,0,1,480.0,0,0,0,0,160,0,0,6,64000,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2522,40.0,3876,5,1978,0.0,0,2.0,3,652.0,526.0,48.0,0,1226,1,1,3,3,484.0,133,60,0,0,0,0,0,7,170000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
434,107.0,13891,5,2009,424.0,0,4.0,3,0.0,0.0,1734.0,0,2822,4,1,4,2,1020.0,52,170,0,0,192,0,0,1,582933,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2683,50.0,6000,6,1980,0.0,1,0.0,0,397.0,0.0,706.0,0,1103,2,1,4,1,440.0,166,120,0,0,0,0,0,7,110500,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2173,80.0,8240,6,1960,198.0,0,0.0,0,0.0,0.0,1179.0,0,1179,2,1,0,3,622.0,0,0,0,0,0,0,0,6,110000,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
894,50.0,9405,9,2008,0.0,2,0.0,0,0.0,0.0,698.0,0,698,2,1,0,0,0.0,0,200,0,0,0,0,0,6,118000,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
